OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
212200,2010,18170,19445,18526,20611,23960
396500,2010,19862,20774,21663,23563,24023
2338200,2010,37622,37986,38493,42081,NULL
3758300,2010,3384,NULL,NULL,NULL,NULL
494900,2010,NULL,NULL,NULL,NULL,NULL
354500,2010,19906,20948,23815,26690,31076
2285700,2010,10044,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3373300,2010,23715,28215,37584,NULL,NULL
520400,2010,22704,22200,20376,15864,NULL
2154400,2010,18528,26328,26592,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
855800,2010,6750,6703,8186,8054,NULL
3999300,2010,38512,39536,42400,43264,43264
NULL,2010,NULL,NULL,NULL,NULL,NULL
2504900,2010,23450,NULL,26796,28686,28686
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2577700,2010,13296,14136,NULL,NULL,NULL
739100,2010,19376,19560,21520,21712,21712
NULL,2010,NULL,NULL,NULL,NULL,NULL
2283800,2010,25452,26256,24588,NULL,NULL
2283805,2010,25464,25500,25176,27708,NULL
2283801,2010,25560,25848,26004,26208,NULL
2283804,2010,25608,26388,26772,NULL,NULL
2510300,2010,8904,8904,NULL,NULL,NULL
1191900,2010,26715,28704,29094,30875,NULL
212300,2010,22161,24954,27445,29169,30499
2491100,2010,21756,22268,23083,26202,NULL
-2,2010,21030,22066,22700,NULL,NULL
3713300,2010,5258,6961,7371,NULL,NULL
1267000,2010,18667,20211,21151,21756,21756
644800,2010,NULL,NULL,NULL,10297,NULL
239700,2010,16545,16545,21585,22585,22585
2536700,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
195400,2010,13354,15944,18553,20426,22228
NULL,2010,NULL,NULL,NULL,NULL,NULL
3804300,2010,21345,20745,24840,25650,NULL
376900,2010,4909,5610,7406,NULL,NULL
974300,2010,11218,NULL,NULL,NULL,NULL
663900,2010,NULL,NULL,NULL,NULL,NULL
499900,2010,5051,7349,8408,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1202600,2010,29064,33084,NULL,NULL,NULL
705000,2010,32856,NULL,NULL,NULL,NULL
2343400,2010,44352,46932,NULL,NULL,NULL
291000,2010,20937,19185,19771,22487,21889
994100,2010,10626,11144,12780,14080,12973
347900,2010,17418,21025,22554,26138,28185
383500,2010,8651,10097,16034,20515,26552
233600,2010,9145,9814,12664,16312,16708
1274300,2010,9064,NULL,NULL,NULL,NULL
342000,2010,16300,18562,19958,21819,22282
1025600,2010,15241,17214,18940,21442,22872
176700,2010,20139,21865,24358,25711,25451
3018500,2010,23580,24708,25308,NULL,NULL
215100,2010,8659,10083,13293,14467,15223
3409600,2010,16172,NULL,18668,NULL,NULL
291100,2010,17253,18566,22052,25186,25351
368200,2010,17567,20499,24947,26622,36537
212400,2010,18515,18977,23803,27501,37908
195500,2010,-21744,-20304,-17804,-17884,NULL
473600,2010,4006,5215,8349,10772,10857
NULL,2010,NULL,NULL,NULL,NULL,NULL
1183000,2010,15484,15484,15484,15484,NULL
2242700,2010,4870,NULL,NULL,NULL,NULL
739400,2010,19280,23683,24960,26212,27817
750200,2010,18758,20455,27283,27407,28308
212600,2010,34702,36985,39654,42697,44064
NULL,2010,NULL,NULL,NULL,NULL,NULL
2253900,2010,18414,20625,NULL,NULL,NULL
216700,2010,5843,6698,9160,10895,10951
155400,2010,13139,14731,18541,19977,21358
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1119200,2010,1960,NULL,NULL,NULL,NULL
1192200,2010,13446,12504,11534,NULL,NULL
794700,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
380800,2010,17900,20425,22617,26598,29865
190400,2010,13861,16155,15513,17075,18098
NULL,2010,NULL,NULL,NULL,NULL,NULL
233700,2010,8765,9704,13905,20027,23355
163700,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
178700,2010,12872,14839,17222,21538,21685
190500,2010,14496,18867,14133,16637,19788
905804,2010,NULL,NULL,NULL,NULL,NULL
905803,2010,NULL,NULL,NULL,NULL,NULL
348000,2010,13896,15355,17478,18252,17831
905800,2010,13636,15366,19784,23498,27835
3266300,2010,16762,17684,18484,NULL,NULL
146700,2010,15150,15851,17608,19893,18201
3076300,2010,7562,9013,10557,11846,10556
573300,2010,6794,7835,9535,10050,NULL
3747300,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,18420,19920,20508,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2323000,2010,NULL,NULL,NULL,NULL,NULL
3101500,2010,8052,NULL,NULL,NULL,NULL
377000,2010,6533,7367,10154,12604,12952
199600,2010,3651,4127,7596,9568,10355
112200,2010,24204,27351,31942,35840,38253
101200,2010,15759,17292,19059,19734,23351
3668300,2010,NULL,NULL,NULL,NULL,NULL
3612300,2010,NULL,NULL,NULL,NULL,NULL
103000,2010,2160,2657,4817,NULL,NULL
298800,2010,4646,6054,8886,10223,10479
NULL,2010,12936,18216,NULL,NULL,NULL
4130800,2010,23816,23816,23816,NULL,NULL
2541900,2010,2808,5112,10128,NULL,NULL
163800,2010,3783,4804,7708,8927,9581
2137100,2010,14728,15736,17486,18060,NULL
345900,2010,10548,12058,14531,15133,15368
2052200,2010,7638,7445,NULL,NULL,NULL
163900,2010,12041,12604,15399,NULL,NULL
2510600,2010,10301,9780,8153,NULL,NULL
539000,2010,6659,8046,10818,11818,11869
NULL,2010,NULL,NULL,NULL,NULL,NULL
798700,2010,4037,4739,6067,6105,NULL
3027200,2010,16380,20016,20460,NULL,NULL
4003300,2010,47120,47200,49264,48880,51184
NULL,2010,NULL,NULL,NULL,NULL,NULL
621401,2010,NULL,NULL,NULL,NULL,NULL
621402,2010,NULL,NULL,NULL,NULL,NULL
621403,2010,NULL,NULL,NULL,NULL,NULL
354900,2010,4453,6089,8862,9796,10191
259700,2010,11905,12749,15850,21573,23751
331500,2010,9121,11350,15505,18566,19165
3783300,2010,26806,31291,NULL,NULL,NULL
3422601,2010,20228,20274,20083,NULL,NULL
3422501,2010,20822,23327,24507,24851,NULL
3525300,2010,20727,21404,21974,NULL,NULL
3294301,2010,18199,18248,18299,23149,23482
3422600,2010,NULL,NULL,NULL,NULL,NULL
3294300,2010,16867,7116,21188,22217,22217
3422500,2010,21989,23660,24257,NULL,NULL
552300,2010,34070,NULL,NULL,NULL,38530
239800,2010,8438,8933,9824,10160,10096
318600,2010,6043,8219,10515,11047,11489
3957300,2010,7882,6223,9056,12642,12642
968400,2010,4578,4724,6180,NULL,NULL
681900,2010,5088,6432,8314,9837,10289
3925300,2010,19525,19360,21120,22220,NULL
3704300,2010,14364,NULL,NULL,NULL,NULL
370300,2010,13707,14125,14972,17182,17200
380900,2010,10952,11071,11282,11665,9763
524400,2010,5701,6771,9810,11077,10993
301600,2010,17570,17900,19151,22831,24959
002440A1  ,2010,NULL,NULL,NULL,NULL,NULL
342100,2010,9433,12462,15787,NULL,15247
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2234500,2010,13542,15720,13928,15233,16468
161600,2010,8112,8527,11420,13147,13248
3763400,2010,9996,11352,14520,15348,15348
1004300,2010,21563,23258,22448,24888,NULL
2358500,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1302900,2010,14739,15747,17330,NULL,NULL
4137200,2010,25120,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2055400,2010,4768,5744,6218,6400,6505
396600,2010,22122,23344,26443,26948,27588
3248300,2010,12451,NULL,17307,17720,19720
212800,2010,14205,15987,21011,28222,41479
3194300,2010,NULL,NULL,NULL,NULL,NULL
213000,2010,20008,20819,24711,30195,40387
203800,2010,7830,7931,12937,18593,29917
206200,2010,8915,11344,14985,16624,17330
301801,2010,8959,10029,12242,13500,13596
301800,2010,11301,13085,16430,17516,18057
485300,2010,20403,20958,24408,25879,25917
972100,2010,16663,17523,21023,24375,25276
3382300,2010,8240,8360,8960,NULL,NULL
164100,2010,12994,15085,18624,24229,27000
2106800,2010,13045,12993,14868,15168,12120
NULL,2010,NULL,NULL,NULL,NULL,NULL
213300,2010,15536,16161,22386,26772,38877
001164A1  ,2010,NULL,NULL,NULL,NULL,NULL
4128800,2010,25584,NULL,NULL,NULL,NULL
020740A1  ,2010,19968,20752,21736,22064,21328
NULL,2010,NULL,NULL,NULL,NULL,NULL
2074004,2010,18280,18968,19632,20168,20168
2074000,2010,23353,24398,25696,26433,26433
1085101,2010,25974,26073,27738,28332,28602
1085102,2010,25785,26199,27171,28089,28179
1085100,2010,38304,38316,40356,41556,41604
2074002,2010,22913,23617,25146,26378,NULL
2074003,2010,20169,19881,21078,20835,NULL
2074001,2010,23562,24695,25872,26928,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
728700,2010,7317,8152,8241,8983,NULL
155600,2010,11943,14750,17673,15933,17325
195800,2010,9180,7571,10178,12306,14082
291200,2010,17679,17157,17097,19693,21159
2601600,2010,12660,12282,11574,NULL,NULL
155700,2010,18130,19038,17351,NULL,NULL
184600,2010,16064,7238,21258,NULL,18687
2075700,2010,23393,24696,27766,28806,28882
618100,2010,20097,19969,20397,NULL,NULL
2115400,2010,9750,9735,12195,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
370400,2010,16085,16488,19211,20686,22093
218300,2010,8411,10662,13890,15679,16439
160600,2010,10954,11729,12269,11471,11782
162500,2010,7057,8210,9271,7992,6631
367000,2010,7410,9183,10930,14385,14988
3611300,2010,10000,NULL,12920,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
778100,2010,24255,25146,26730,27054,27252
491000,2010,25506,25794,27423,27693,28296
491001,2010,24687,25704,27099,27153,27684
2289800,2010,30324,31680,32784,34176,33804
743600,2010,36846,37998,38826,39348,43902
NULL,2010,NULL,NULL,NULL,NULL,NULL
2351901,2010,23022,23517,24651,25875,25191
749100,2010,25632,26739,27981,28665,27864
3115803,2010,24975,25443,27135,27513,27630
2083600,2010,32964,34200,35640,36372,36468
025919A1  ,2010,23652,24129,25011,26847,26847
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
009466A1  ,2010,26514,26973,28845,28899,29367
3272300,2010,24471,25038,26613,27180,27369
2052000,2010,26127,26298,28458,29196,28755
2591900,2010,25245,24642,27252,27747,28386
946610,2010,23823,24435,26001,26793,26793
2306302,2010,23859,24309,25704,26424,26541
2312202,2010,25173,26172,27252,28287,28287
2201802,2010,24489,25083,26307,26919,26919
2312200,2010,24291,25146,26802,27171,27468
NULL,2010,25722,26271,28125,28215,28692
3115802,2010,23967,24489,25461,26901,26901
3043200,2010,24426,25281,26271,26415,26820
946607,2010,23679,24030,25281,26568,26109
2306300,2010,20394,20700,22572,23445,23634
2326200,2010,25146,25659,26892,28053,28206
2539100,2010,20412,21294,22095,22491,23175
2549005,2010,20277,20700,21915,22473,23148
2539102,2010,21123,21258,23112,23355,23688
2351900,2010,22356,23661,24129,24984,25452
3115800,2010,39768,40356,41784,43512,43704
946600,2010,25146,25335,26919,27810,27945
2091700,2010,71540,71610,72478,75348,75950
1041000,2010,24507,24957,26550,27126,27234
2549000,2010,20772,21006,22653,23544,24120
217600,2010,3192,3692,5750,7593,7837
NULL,2010,1280,NULL,2540,NULL,NULL
3308300,2010,22140,NULL,NULL,NULL,NULL
003636A1  ,2010,NULL,NULL,NULL,NULL,NULL
928400,2010,16530,17850,19920,19920,NULL
928401,2010,17350,17650,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
011166A1  ,2010,24591,26010,27163,28732,28732
1116602,2010,24448,30128,30128,29628,30128
1116600,2010,22812,24221,26446,26894,27061
2256200,2010,15210,16670,NULL,NULL,NULL
2256201,2010,17180,18930,NULL,NULL,NULL
840400,2010,3863,5044,10712,10813,10939
2100200,2010,4421,5151,7472,10228,10061
2218808,2010,20128,20760,23312,24096,24096
2218800,2010,26144,26344,28264,29448,28632
2218804,2010,20536,21128,22688,23976,24192
2218805,2010,20064,20424,21920,23232,21704
267700,2010,NULL,NULL,NULL,NULL,NULL
112300,2010,30481,32565,34805,35713,35713
2153600,2010,12570,13380,14740,NULL,NULL
150000,2010,4238,5549,7975,10423,10659
3626300,2010,19448,21255,NULL,NULL,NULL
3626301,2010,17706,19890,NULL,24427,21814
2060900,2010,16942,NULL,NULL,NULL,NULL
512704,2010,17663,18890,20992,22031,22402
NULL,2010,NULL,NULL,NULL,NULL,NULL
2110501,2010,16276,17883,19143,21993,21993
NULL,2010,NULL,NULL,NULL,NULL,NULL
458304,2010,16835,17780,20426,22028,NULL
512700,2010,15715,17159,18794,20941,20941
NULL,2010,NULL,NULL,NULL,NULL,NULL
2616200,2010,16288,17744,20150,21595,21595
458301,2010,17032,17928,20920,22416,22416
945103,2010,16004,16299,19768,NULL,NULL
2616205,2010,17665,18608,20598,NULL,NULL
2616203,2010,17185,18222,22561,22561,22561
675501,2010,16762,17679,20648,21326,21851
2616204,2010,16480,17825,20332,21904,21983
512730,2010,17546,18753,20991,22329,22708
512727,2010,17466,18909,19993,23370,23370
512731,2010,17957,20046,21315,21914,22881
945101,2010,16663,17566,19365,21728,21728
512712,2010,16125,17187,20812,21443,21443
NULL,2010,NULL,NULL,NULL,NULL,NULL
945102,2010,15372,18765,18831,21393,21393
512732,2010,16651,17357,20315,22288,NULL
675500,2010,18381,19505,23204,23741,23741
NULL,2010,NULL,NULL,NULL,NULL,NULL
458300,2010,17129,18032,21188,22223,22223
NULL,2010,NULL,NULL,NULL,NULL,NULL
945100,2010,15892,16890,20606,22010,22010
458305,2010,42624,44712,47448,48672,48672
340100,2010,5771,4884,12853,20742,41001
2543400,2010,15309,15771,16639,17640,17983
2170700,2010,2229,2365,3601,NULL,NULL
639900,2010,17769,16268,22424,25016,24602
353600,2010,11891,11814,15401,17490,17780
3399300,2010,83196,85032,89676,94032,92772
3066300,2010,26358,28271,NULL,NULL,NULL
3066302,2010,25702,28017,28314,NULL,NULL
716400,2010,21872,22356,24099,25248,25302
NULL,2010,NULL,NULL,NULL,NULL,NULL
3066200,2010,27352,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
267807,2010,15456,17329,20751,19949,19907
267801,2010,18021,19278,19825,21351,21268
NULL,2010,17779,18020,19030,NULL,19545
267800,2010,18351,18952,20672,21710,18067
267810,2010,20175,20191,21395,NULL,NULL
267809,2010,24533,25263,26648,26977,27477
267803,2010,17238,17925,18661,21161,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
267804,2010,16934,17813,19489,19927,21165
267813,2010,17110,17359,17506,18761,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
267808,2010,18710,19152,20325,21188,NULL
267812,2010,18082,18387,18255,20612,20184
267802,2010,19340,20044,21519,21006,22157
267805,2010,14515,14908,15904,15483,NULL
267806,2010,16197,16639,18151,19177,20304
267811,2010,17567,17124,18838,15908,19961
267814,2010,18254,18242,19692,19217,20462
340200,2010,22296,23810,28861,29843,35464
322800,2010,3818,6704,7196,8395,14959
323700,2010,9253,10637,13891,22087,38341
3930300,2010,9648,NULL,7308,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2073300,2010,13428,NULL,NULL,NULL,NULL
3065900,2010,6426,7317,NULL,NULL,NULL
323800,2010,16221,17504,20390,28494,39539
NULL,2010,NULL,NULL,NULL,NULL,NULL
323900,2010,8562,11528,11555,11555,NULL
2270500,2010,23238,NULL,NULL,NULL,NULL
184700,2010,15114,15179,15519,19933,22829
1149600,2010,NULL,NULL,NULL,NULL,NULL
1121000,2010,7094,7682,9198,11544,11782
NULL,2010,NULL,NULL,NULL,NULL,NULL
2544300,2010,25460,27090,28230,NULL,NULL
190600,2010,6713,7320,8204,8384,8335
324000,2010,5501,5924,6721,6629,NULL
2192100,2010,30580,30880,31740,NULL,NULL
178800,2010,23443,16958,19190,21713,26462
790000,2010,16938,19080,19746,22932,NULL
807300,2010,6029,NULL,NULL,NULL,NULL
-2,2010,NULL,NULL,NULL,NULL,NULL
647700,2010,7605,13979,14236,17875,17929
2275300,2010,4238,3849,1992,NULL,NULL
112400,2010,6473,11978,NULL,NULL,NULL
324100,2010,19863,20972,24150,27608,31154
NULL,2010,NULL,NULL,NULL,NULL,NULL
996300,2010,11400,11832,11832,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3099700,2010,9321,NULL,NULL,NULL,NULL
335100,2010,22345,24999,25821,26002,26988
3914300,2010,NULL,NULL,NULL,NULL,NULL
483500,2010,10915,11120,12522,NULL,NULL
259800,2010,16455,17799,20311,20743,21000
112500,2010,22773,24580,24761,23987,23511
NULL,2010,NULL,NULL,NULL,NULL,NULL
2065700,2010,16344,NULL,NULL,NULL,NULL
3974500,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2520200,2010,5990,6354,6984,NULL,NULL
884400,2010,9115,NULL,14219,NULL,NULL
112700,2010,22236,23044,25884,33177,38162
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1186500,2010,20527,22412,22659,NULL,NULL
3681300,2010,24420,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1215400,2010,NULL,NULL,NULL,NULL,NULL
113100,2010,9401,1608,9222,19996,36539
113200,2010,31439,34322,39643,42022,46216
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
113300,2010,25378,28257,32137,35658,37590
NULL,2010,NULL,NULL,NULL,NULL,NULL
3935300,2010,18560,21680,21792,22368,NULL
114300,2010,8832,11508,15441,18685,19427
114400,2010,2917,5474,8321,13360,14065
799300,2010,2914,4069,7061,12023,12986
007993A1  ,2010,NULL,NULL,NULL,NULL,NULL
3980300,2010,8352,11954,14698,17788,19058
114600,2010,7250,9515,13799,17927,19079
114100,2010,594,2225,5591,10055,10174
113800,2010,7506,10664,13993,16915,17655
114700,2010,2664,4540,8594,12529,13244
113700,2010,1052,3486,7158,12045,12977
113900,2010,3593,5766,8662,13209,14397
114000,2010,2195,4339,7128,11670,12273
3260300,2010,5428,8846,12419,17297,17777
115300,2010,7356,9033,13528,17398,18422
115000,2010,6822,9253,12572,17047,17733
114200,2010,4625,6239,9562,14168,15666
3011300,2010,6240,8969,11976,16663,17237
115700,2010,3305,5107,8407,12653,12758
NULL,2010,NULL,NULL,NULL,NULL,NULL
331600,2010,10557,11570,15532,18169,18685
1310300,2010,NULL,NULL,NULL,NULL,NULL
183400,2010,7347,7494,12141,12740,12751
245000,2010,14888,16477,16410,17549,17890
224100,2010,14337,17054,19441,23805,27010
224200,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
488901,2010,10113,12135,15688,16021,NULL
488900,2010,12916,14087,16657,NULL,NULL
2182900,2010,28416,30441,NULL,NULL,NULL
3842500,2010,24000,23040,NULL,NULL,NULL
4083400,2010,16920,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3874300,2010,16960,15888,18960,NULL,20304
3785300,2010,328,504,NULL,NULL,NULL
686500,2010,1877,2671,5820,7245,7218
3023500,2010,12200,NULL,NULL,NULL,NULL
3078400,2010,31728,33360,36588,36588,36588
3921300,2010,20340,NULL,NULL,NULL,NULL
2234000,2010,8040,7188,NULL,NULL,NULL
315000,2010,5304,6123,10266,11352,11711
291300,2010,21159,23414,24723,24150,22945
195900,2010,12060,9924,13497,15576,16004
697300,2010,4633,NULL,NULL,NULL,NULL
996500,2010,16092,15930,17694,NULL,NULL
268100,2010,13830,14282,18945,20729,24866
2236500,2010,7323,7292,NULL,NULL,NULL
893900,2010,13524,NULL,NULL,NULL,NULL
2291200,2010,11376,NULL,NULL,NULL,NULL
2349500,2010,12096,12552,NULL,NULL,NULL
959500,2010,12264,NULL,NULL,NULL,NULL
2295500,2010,14532,NULL,NULL,NULL,NULL
2202600,2010,NULL,NULL,NULL,NULL,NULL
2140700,2010,15642,15158,NULL,NULL,NULL
216800,2010,6475,7437,8522,11519,11836
3158300,2010,12936,12804,14664,NULL,NULL
532000,2010,7182,7046,9941,12554,12687
553200,2010,12768,12768,12768,12768,NULL
3267300,2010,11539,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1071000,2010,15174,15345,19620,NULL,NULL
548800,2010,7038,8425,9545,NULL,NULL
763500,2010,6964,7841,9769,11805,8697
302300,2010,15906,17492,20556,21483,21573
961700,2010,17610,17640,18480,19695,20085
143600,2010,17696,9285,NULL,NULL,NULL
1308800,2010,26220,NULL,NULL,NULL,NULL
1308800,2010,25260,NULL,NULL,NULL,NULL
2090300,2010,14576,16384,20912,21472,21472
771700,2010,13440,15664,17792,20784,NULL
758800,2010,14752,15264,18288,21184,21184
2056400,2010,19920,NULL,NULL,NULL,NULL
2265500,2010,34752,36828,38208,NULL,NULL
907800,2010,27384,NULL,NULL,NULL,NULL
2183600,2010,29268,27552,32700,32808,32808
2103700,2010,48108,49464,49824,50364,51528
3019900,2010,7014,8211,9709,NULL,NULL
4066300,2010,NULL,NULL,NULL,NULL,NULL
383700,2010,25233,24613,24304,26327,28444
NULL,2010,22580,26300,27020,NULL,NULL
2125000,2010,20898,20700,22041,21015,NULL
2341700,2010,19260,NULL,NULL,NULL,NULL
2220800,2010,9280,10350,11060,NULL,NULL
3841300,2010,14340,15324,17796,NULL,NULL
3797400,2010,25214,26082,26110,27860,28182
2117400,2010,20736,20220,23976,25404,NULL
4119200,2010,13397,13860,16475,NULL,NULL
2621500,2010,31140,30600,31500,29260,13820
4144200,2010,NULL,NULL,NULL,NULL,NULL
3242300,2010,49020,49992,50748,52416,52368
2591101,2010,22791,23884,23968,NULL,NULL
2591100,2010,22847,11982,12310,12625,24332
NULL,2010,NULL,NULL,NULL,NULL,NULL
3915301,2010,NULL,NULL,NULL,NULL,NULL
3915300,2010,NULL,NULL,NULL,NULL,NULL
4125600,2010,6324,6948,7944,9876,10224
2606800,2010,16143,19553,NULL,NULL,NULL
2606801,2010,14934,NULL,NULL,NULL,NULL
3104300,2010,19720,21584,22136,NULL,NULL
3098600,2010,6480,924,NULL,NULL,NULL
2609500,2010,18099,18873,19062,21582,NULL
2609501,2010,41616,39632,43072,46208,NULL
2609502,2010,27744,30864,31536,34880,NULL
3463300,2010,NULL,NULL,NULL,NULL,NULL
3608300,2010,7425,7679,NULL,NULL,NULL
1252500,2010,632,564,84,NULL,NULL
1252503,2010,4104,8124,4600,NULL,NULL
1252502,2010,741,748,2505,3130,NULL
1252501,2010,5062,4736,6462,NULL,NULL
317600,2010,1684,3239,5977,6916,7261
726500,2010,2927,3681,4406,6219,6619
234000,2010,7890,11158,14704,20300,34097
1072401,2010,21376,24530,NULL,NULL,NULL
1072400,2010,NULL,NULL,NULL,NULL,NULL
330300,2010,10326,12833,14191,18660,21947
3720300,2010,15582,15654,16302,16950,16950
761700,2010,11049,12874,13551,16467,NULL
324200,2010,20397,22082,25260,29720,38732
3570300,2010,5558,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
4101300,2010,17208,19320,19980,20472,NULL
3104200,2010,NULL,16254,18858,NULL,NULL
1216600,2010,16016,NULL,NULL,NULL,NULL
1216602,2010,19110,19194,21070,NULL,NULL
1267200,2010,18760,18900,19362,NULL,NULL
1216601,2010,18130,19768,19922,NULL,NULL
1267400,2010,17864,16478,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,48001,49197,51520,52739,52141
2218000,2010,20943,21600,22851,22392,23238
974804,2010,24048,23949,25497,26388,26856
NULL,2010,47012,48668,49795,52647,55844
NULL,2010,17694,17775,18819,19404,20106
NULL,2010,NULL,NULL,NULL,NULL,NULL
2100600,2010,19190,19140,20430,20420,21940
974802,2010,24129,24768,26298,27018,26955
NULL,2010,NULL,NULL,NULL,NULL,NULL
3042500,2010,16092,16722,17658,18072,18333
NULL,2010,45816,46851,51520,50071,50738
974800,2010,23490,23400,24678,25839,26217
974807,2010,23337,23877,25308,26064,26163
974801,2010,23364,23355,25497,26433,25353
NULL,2010,17199,16569,18423,17829,19647
974803,2010,39480,39746,42112,43708,43414
